undefined"O 1","ဩ ၁","undefined","",""ဩ" အက္ခရာ၊ "ဩ"သရ။ လေးဆယ့်တစ်လုံး (လေးဆယ့်သုံးလုံး)သော အက္ခရာ, ရှစ်လုံး (ဆယ်လုံး)သော သရတို့တွင် ရှစ်လုံးမြောက်၊ လည်ချောင်း, နှုတ်ခမ်းအရပ်၌ ဖြစ်သော (ကဏ္ဌဩဋ္ဌဇ)၊ ရှည်သောအသံ ဖြင့် ရွက်ဆိုအပ်သော (ဒီဃ)၊ နိဂ္ဂဟိတ်မှတပါးသော ဗျည်းတို့၏ မှီရာဖြစ်သော (နိဿယ)-အက္ခရာ-သရ။ ကစ္စည်း။ ၂၊ ၄၊ ၅။ ရူ။ ၂၊ ၃၊၅။ နီတိ၊ သုတ္တ။ ၂၊ ၃၊ ၅။ မောဂ်။ ၁။ ၅။ (မောဂ်၊ ၁။ ၄-၌ ရဿမည်သော "ဩတ်"သရကို ဆိုထားသည်။)"
"Ogāhetvāna (kri, vi)","ဩဂါဟေတွာန (ကြိ၊ ဝိ)","[အဝ+ဂဟ(ဂါဟ။ ဂါဟု။ ဂါဟူ)+တွာန]","[ava+gaha(gāha. Gāhu. Gāhū)+tvāna]","သက်ဝင်၍။"
"Ogāḷha (ti)","ဩဂါဠှ (တိ)","[အဝ+ဂဟ+တ။ ","[ava+gaha+ta. ","(ဩဂါဟေတွာ-ကြည့်။ အဝ+ဂါဟု (ဂါဟူ) + တ။ ရူ။ ၆၂၁။ ဓာတွတ္ထသင်္ဂဟ။ ၉၆။ အဝ+ဂါဟ+တ။ မောဂ်၊ ၅။ ၁၄၈(သျ)။ မောဂ်၊ ၇။ ၂၂၃။ အဝဂါဎ (သံ)] (၁)(က) သက်ဝင်-သက်ရောက်-အပ်သော။ (ခ) စူးဝင်အပ်သော။ (၂) နစ်မြုပ်သော။ (၃) အတွင်းဝင်-အကျုံးဝင်-သော။ (၄)(က) ဝင်-သက်ဝင်ကျရောက်-သက်ဝင်နေ-သော။ (ခ) သက်ဝင်ဆင်ခြင်သော။"
"Ogāḷhacitta (ti)","ဩဂါဠှစိတ္တ (တိ)","[ဩဂါဠှ + စိတ္တ]","[ogāḷha + citta]","သက်ဝင်သော စိတ်ရှိသော၊ သူ။"
"Ogāḷhañāṇa (na)","ဩဂါဠှဉာဏ (န)","[ ဩဂါဠှ + ဉာဏ ]","[ ogāḷha + ñāṇa ]","သက်ဝင်ဆင်ခြင်သော ဉာဏ်။"
"Ogāḷhamicchattaniyāma (ti)","ဩဂါဠှမိစ္ဆတ္တနိယာမ (တိ)","[ဩဂါဠှ + မိစ္ဆတ္တနိယာမ]","[ogāḷha + micchattaniyāma]","သက်ဝင်-သက်ရောက်-အပ်သော ဖောက်ပြန်မှားယွင်းသောသဘောရှိသည်ဖြစ်၍ (စုတိ၏အခြားမဲ့၌ အကျိုးပေးသည်၏ အစွမ်းဖြင့်) မြဲခြင်းရှိသော၊ သူ။ ဩက္ကန္တနိယာမ - ကြည့်။"
"Ogilati (kri)","ဩဂိလတိ (ကြိ)","[အဝ+ဂိလ+အ+တ]","[ava+gila+a+ta]","မျို၏။"
"Ogilikā (thī)","ဩဂိလိကာ (ထီ)","[အဝ+ဂိလ+ဏွု+အာ (ဣတ္ထီပစ္စည်း)]","[ava+gila+ṇvu+ā (itthīpaccaññaḥ)]","မျိုအပ်သော (အမေးပုစ္ဆာ)။ (ပုစ္ဆာ၌ အပြစ်ကို မြင်သော်လည်း ပယ်ခြင်းငှါ မတတ်ကောင်းသဖြင့် - ပယ်၍ မရ-မျိုချအပ်-သော အမေးပုစ္ဆာ)။"
"Ogilituṃ 1 (bya)","ဩဂိလိတုံ ၁ (ဗျ)","[အဝ + ဂိလ + တုံ]","[ava + gila + tuṃ]","မျိုခြင်းငှါ။"
"Ogilituṃ 2 (bya)","ဩဂိလိတုံ ၂ (ဗျ)","[ဥ + ဂိလ + တုံ]","[u + gila + tuṃ]","ထွေးအန်ခြင်းငှါ။ အောက်ပုဒ်ထောင့်ကွင်းကြည့်။"
"Ogilitukāma (ti)","ဩဂိလိတုကာမ (တိ)","[ဩဂိလိတုံ + ကမု + ဏ]","[ogilituṃ + kamu + ṇa]","ထွေေးအန်ခြင်းငှါ အလိုရှိသော၊ သူ။"
"Oguṇṭhana (na)","ဩဂုဏ္ဌန (န)","[အဝ+ဂုဌိ+ယု။ ","[ava+guṭhi+yu. ","ဓာတွတ္ထ။ ၉၈] ဦးခေါင်းနှင့်တကွ ထက်ဝန်းကျင် ရစ်ပတ်ခြင်း၊ ဦးခေါင်းနှင့်တကွ-ရုံ-ခြုံ-ခြင်း။"
"Oguṇṭhi (thī)","ဩဂုဏ္ဌိ (ထီ)","[အဝ+ဂုဌိ+ဣ]","[ava+guṭhi+i]","ဦးခေါင်းနှင့်တကွထက်ဝန်းကျင်ရစ်ပတ်ခြင်း၊ ဦးခေါင်းနှင့်တကွ-ရုံ-ခြုံ-ခြင်း။"
"Oguṇṭhika (ti)","ဩဂုဏ္ဌိက (တိ)","[ဩဂုဏ္ဌိ+က။","[oguṇṭhi+ka.","ဩဂုဏ္ဌ+ဣက] ထက်ဝန်းကျင်ရစ်ပတ်အပ်သော ဦးခေါင်းရှိသော၊ သူ။ (ကြိ၊ ဝိ။) ဦးခေါင်းနှင့်တကွ-ထက်ဝန်းကျင်ရစ်ပတ်လျက်-ရုံလျက်-ခြုံလျက်။ အောက်ပုဒ်ကြည့်။"
"Oguṇṭhita (na)","ဩဂုဏ္ဌိတ (န)","[အဝ+ဂဌိ+တ]","[ava+gaṭhi+ta]","(၁) ဦးခေါင်းနှင့်တကွ ထက်ဝန်းကျင် ရစ်ပတ်ခြင်း၊ ဦးခေါင်းနှင့်တကွ-ရုံ-ခြုံ-ခြင်း။ (တိ) (၂) ဦးခေါင်းနှင့်တကွ ထက်ဝန်းကျင် ရစ်ပတ်အပ်သော။ (ပါစိတ်၊ ယော။) ဦးခေါင်းနှင့်တကွရစ်ပတ်သော။ (ကင်္ခါ၊ မဟာဋီ။) ဦးခေါင်းနှင့်တကွ-ရုံ-ခြုံသော၊ သူ။ (ကြိ၊ ဝိ) ဦးခေါင်းနှင့်တကွ-ရုံ-ခြုံ-လျက်။ (၃) ထက်ဝန်းကျင် ရစ်ပတ်အပ်သော၊ ရုံ-ခြုံ-အပ်သော။ (၄)လိမ်းကျံအပ်သော၊ ရောပြွမ်းလိမ်းကျံ-ပေကျံ-သော။"
"Oguṇṭhitasīsa (ti)","ဩဂုဏ္ဌိတသီသ (တိ)","[ဩဂုဏ္ဌိတ+သီသ]","[oguṇṭhita+sīsa]","ထက်ဝန်းကျင်-ရစ်ပတ်အပ်-ရုံအပ်-ခြုံအပ်-သော ဦးခေါင်းရှိသော၊ ဦးခေါင်းနှင့်တကွ ထက်ဝန်းကျင်ရစ်ပတ်သော၊ ဦးခေါင်းနှင့်တကွ-ရုံ-ခြုံ-သော၊ သူ။"
"Oguṇṭhitvā (kri, vi)","ဩဂုဏ္ဌိတွာ (ကြိ၊ ဝိ)","[အတ+ဂုဌိ+တွာ]","[ata+guṭhi+tvā]","ထက်ဝန်းကျင်ရစ်ပတ်၍၊ ရုံ၍၊ ခြုံ၍။"
"Ogumphiyati (kamma, kri)","ဩဂုမ္ဖိယတိ (ကမ္မ၊ ကြိ)","[အဝ + ဂုဖိ + ယ + တေ။ ","[ava + guphi + ya + te. ","ဓာတွတ္ထ။၁၀၁။] ထက်ဝန်းကျင်မှ ရစ်ပတ်အပ်၏။ ရစ်ပတ်ဖွဲ့ချည်၏။ (ကျောင်းနံရံကို ပတ်၍ ချည်၏။ သျ။"
"Ogumphetvā (kri, vi)","ဩဂုမ္ဖေတွာ (ကြိ၊ ဝိ)","[အဝ+ဂုဖိ+တွာ]","[ava+guphi+tvā]","ခွါ၍။ (ဋ္ဌ။) ဖျက်ဆီး၍။ (ဋီ။)"
"Oguha (pu)","ဩဂုဟ (ပု)","[ယာဒိစ္ဆကနာမ်]","[yādicchakanāma]","ဩဂုဟ မည်သောမြွေ။"
"Ogvacchati (kri)","ဩဂွစ္ဆတိ (ကြိ)","[အဝ+ဂမု+အ+တိ]","[ava+gamu+a+ti]","အောက်သို့သက်ဆင်း၏။ နိမ့်ဆင်း-နိမ့်ကျ-ဝင်-၏။"
"Oggata (ti)","ဩဂ္ဂတ (တိ)","[အတ+ဂမု+တ]","[ata+gamu+ta]","(၁)အောက်သို့သက်ဆင်း-လျောကျ-သော။ (၂) ကင်းသော။"
"Oggatatta (ti)","ဩဂ္ဂတတ္တ (တိ)","[ဩဂ္ဂတ+အတ္တ]","[oggata+atta]","ကင်းသော-စိတ်-ဝိညာဏ်-ရှိသော၊ သေသော၊သူ။"
"Oggantā (kri, vi)","ဩဂ္ဂန္တာ (ကြိ၊ ဝိ)","[အဝ+ဂမု+တွာ]","[ava+gamu+tvā]","အောက်သို့-သက်-ကျ-ဆင်း၍။"
"Oggayha (kri, vi)","ဩဂ္ဂယှ (ကြိ၊ ဝိ)","[အဝ+ဂဟ+တွာ]","[ava+gaha+tvā]","သက်ဆင်း၍။ အတွင်းသို့ဝင်၍။ ဩဂ(ဂ္ဂ)ယှ (ခ) ကြည့်။"
"Ogha 1 (pu)","ဩဃ ၁ (ပု)","[အဝ+ဟန+ရ။ ","[ava+hana+ra. ","အဝယဝံ ကတွာ ဗျပိယတိ ဂစ္ဆတီတိ ဩဃော။ ဓာန်၊ ဋီ။ ၆၂၉။ အဝ+ဟန+ကွိ။ ဩဟညတိ ဧတေ-နာတိ ဩဃော။ မောဂ်၊၅။၁၀၀။အဝ+ဟန+ရ။ ကစ္စည်း၊ သုတ္တ။ ၅၃၈။ ဥစ+ဃဉ်။ ဥ-စျတေ ဩ‌ဃော။ စိန္တာမဏိ၊ဋီ။၁၅၊၃၉။ ဥစ + ဏ။ ဝိ၊ပိ၊ဓာန်။ အဝ+ဟရ+ရ။ဝိဘာဝိနီ။ ဩဃ (သံ)] (၁) ရေအလျဉ်။ (က) ရေစီးကြောင်း။ (ခ)ကန်ဘောင်ကိုလျှံတက်စီးဆင်းသွားသောရေအလျဉ်။ (၂) များပြားသော (တရား)။ (၃) အပေါင်း။ (၄) ဝဋ်ဆင်းရဲ၌ သတ္တဝါတို့ကို-နစ်မြုပ်စေတတ်-နှစ်မြှုပ်တတ်-သောတရား၊ ဩဃတရား။ (၅) ကူး-ကူးမြောက်-ခြင်းငှါ မတတ်ကောင်းသောတရား။ (၆) သံသရာဟူသော သမုဒ္ဒရာ၊ သံသရာဝဲဩဃ။ (၇) အစုအပုံ။"
"Ogha 2 (pu)","ဩဃ ၂ (ပု)","[ဩဃ + ဏ]","[ogha + ṇa]","(၁)ရေအလျဉ်ရှိသော၊ နက်ရှိုင်းကျယ်ပြန့်သော ရေအလျဉ်ရှိသော (မြစ်၊ သမုဒ္ဒရာ)။ (၂)ရေအလျဉ်နှင့်တူသေ တရား။ (က) ဩဃလေးပါး။ (ခ) ကိလေသာ။"
"Oghagocchaka (pu)","ဩဃဂေါစ္ဆက (ပု)","[ဩဃ+ဂေါစ္ဆက]","[ogha+gocchaka]","ဩဃတရားတို့၏ (သဒ္ဒါအနက်အားဖြင့်) ပန်းခိုင်ကဲ့သို့ ဆက်စပ်တည်နေသော ဒုက်အပေါင်း၊ ဩဃဂေါစ္ဆက။"
"Oghaggahaṇa (na)","ဩဃဂ္ဂဟဏ (န)","[ဩဃ + ဂဟဏ]","[ogha + gahaṇa]","ဩဃ သဒ္ဒါ။"
"Oghaṭṭha (pu)","ဩဃဋ္ဌ (ပု)","[ဩဃ + အတ္ထ]","[ogha + attha]","ခဲယဉ်းသဖြင့် ကူးမြောက်အပ်သည်၏အဖြစ်ဟူသော-ကူးမြောက်ခြင်းငှါ မတတ်ကောင်းသည်၏ အဖြစ်ဟူသော-အနက်သဘော၊ ဩဃ၏ အနက်သဘော။"
"Oghatama (pu)","ဩဃတမ (ပု)","[ဩဃ + တမ]","[ogha + tama]","ဩဃလေးပါးဟူသောအမိုက်အမှောင်။ အောက်ပုဒ်ကြည့်။"
"Oghatamaga (ti) ","ဩဃတမဂ (တိ) ","[ဩဃတမ + အဂ]","[oghatama + aga]","ဩဃလေေးပါးဟူသော အမိုက်အမှောင်ကို လွန်သော၊ သူ။"
"Oghatara (ti)","ဩဃတရ (တိ)","[ဩဃ + တရ]","[ogha + tara]","ဩဃလေးပါးမှ လွန်မြောက်-ဩဃလေးပါးကို ကူးမြောက်-ပြီးသော၊ သူ။"
"Oghataraṇa (na)","ဩဃတရဏ (န)","[ဩဃ + တရဏ]","[ogha + taraṇa]","(၁) ဩဃတရဏသုတ်။ (၂) ဩဃလေးပါး-မှ-ကိုလွန်မြောက်ကြောင်း-ကူးမြောက်ကြောင်း-အကျင့်။ (၃) ဩဃလေးပါးမှ - ကို-လွန်မြောက်-ကူးမြောက်-ခြင်း။"
"Oghataraṇapaṭipatti (thī)","ဩဃတရဏပဋိပတ္တိ (ထီ)","[ဩဃတရဏ + ပဋိပတ္တိ]","[oghataraṇa + paṭipatti]","ဩဃလေးပါး-မှ-ကို-လွန်မြောက်ကြောင်း-ကူးမြောက်ကြောင်း-အကျင့်။ အထက်ပုဒ်ကြည့်။"
"Oghataraṇamukha (na)","ဩဃတရဏမုခ (န)","[ဩဃတရဏ + မုခ]","[oghataraṇa + mukha]","ဩဃလေးပါး-မှ-ကို-လွန်မြောက်-ကူးမြောက်-ခြင်းကို အဦးအစပြုခြင်း။"
"Oghataraṇasutta (na)","ဩဃတရဏသုတ္တ (န)","[ဩဃတရဏ + သုတ္တ] ","[oghataraṇa + sutta] ","ဩဃတရဏသုတ်။"
"Oghataraṇākāra (pu)","ဩဃတရဏာကာရ (ပု)","[ဩဃတရဏ + အာကာရ]","[oghataraṇa + ākāra]","ဩဃလေးပါး-တို့မှ-တို့ကို-လွန်မြောက်-ကူးမြောက်-ပုံ အခြင်းအရာ။"
"Oghataraṇūpāya (pu)","ဩဃတရဏူပါယ (ပု)","[ဩဃတရဏ + ဥပါယ]","[oghataraṇa + upāya]","ဩခလေးပါး-တို့မှ-တို့ကို-လွန်မြောက်-ကူးမြောက်-ကြောင်း အကျင့်နည်းလမ်း။"
"Oghatikka (ti)","ဩဃတိက္က (တိ)","[ဩဃ + တိဏ္ဏ]","[ogha + tiṇṇa]","ဩဃလေးပါး-တို့မှ-တို့ကို-လွန်မြောက်-ကူးမြောက်-ပြီးသော၊ သူ။"
"Oghatiṇṇamukha (na)","ဩဃတိဏ္ဏမုခ (န)","[ဩဃတိဏ္ဏ + မုခ]","[oghatiṇṇa + mukha]","ဩဃလေးပါး-တို့မှ-တို့ကို-လွန်မြောက်-ကူးမြောက်-ခြင်းကို အဦးအစပြုခြင်း။"
"Oghana (na)","ဩဃန (န)","[(၁) အဝ+ဟန+ယု။ ","[(1) ava+hana+yu. ","(၂)အဝ+ဃန] (၁) ဝဋ်ဆင်းရဲ၌ သတ္တဝါတို့ကို-နှစ်မြှုပ်-နစ်မြှုပ်စေ-ခြင်း။ (၂) အောက်၌-တွဲလဲကျခြင်း၏အကြောင်းဖြစ်သော-တခဲနက်၏အဖြစ်-တခဲနက်ဖြစ်ခြင်း-စုပုံနေခြင်း။ အောက်သို့တန်းလန်းလျောကျလျက်ပုံနေသော အစုအပုံ။"
"Oghanadī (thī)","ဩဃနဒီ (ထီ)","[ဩဃ + နဒီ]","[ogha + nadī]","ရေအလျဉ်ရှိသော-ရေစီးနေသော-မြစ်။"
"Oghanittharaṇa (thi, na)","ဩဃနိတ္ထရဏ (ထိ၊ န)","[ဩဃ + နိတ္ထရဏ]","[ogha + nittharaṇa]","ဩဃလေးပါးမှ-ထွက်မြောက်-ထုတ်ဆယ်-ကယ်တင်-ခြင်း။"
"Oghanittharaṇattha (pu)","ဩဃနိတ္ထရဏတ္ထ (ပု)","[ဩဃနိတ္ထရဏ + အတ္ထ]","[oghanittharaṇa + attha]","ဩဃလေးပါးမှ ထွက်မြောက်ခြင်းအကျိုး။"
"Oghani(nī)ya (ti)","ဩဃနိ(နီ)ယ (တိ)","[ဩဃန + ဏိက (ဣယ)။ ","[oghana + ṇika (iya). ","အဝဟနနံ ဩဃနံ၊ ဩဃနေန နိယုတ္တာ ဩဃနိယာ။ ဘာသာ၊ ဋီ။ ဩဃ + အနီယ။ မဓု။] (၁) ဩဃလေးပါးတို့သည် (အာရုံပြု၍) လွန်မြောက်အပ်-ကျူးလွန်ကျော်နင်းအပ်-သော၊ ဩဃလေးပါးတို့၏ အာရုံ ဖြစ်သော။ (၂)နှစ်တတ်-နစ်မြုပ်စေတတ်-ညှဉ်းဆဲတတ်-သော။"
"Oghaniyaogha (pu)","ဩဃနိယဩဃ (ပု)","[ဩဃနိယ + ဩဃ]","[oghaniya + ogha]","နစ်မြုပ်စေတတ်သော-နှစ်တတ်သော-ညှဉ်းဆဲတတ်သော-ရေအလျဉ် ဝဲဩဃ-ဩဃတရား။"
"Oghanta (pu, na)","ဩဃန္တ (ပု၊ န)","[ဩဃ + အန္တ]","[ogha + anta]","ဩဃလေးပါးတို့၏ အဆုံး။ ဩဂတမဂ - ကြည့်။"
"Oghandhakāra (pu)","ဩဃန္ဓကာရ (ပု)","[ဩဃ + အန္ဓကာရ]","[ogha + andhakāra]","ဩဃလေးပါးဟူသော အမိုက်အမှောင်။ ဩဃတမဂ-ကြည့်။"
"Oghapauhasutta ","ဩဃပဥှသုတ္တ ","undefined","","ဇမ္ဗုခါဒကပရိဗိုဇ်သည် အရှင်သာရိပုတ္တရာအား ဩဃတရားကိုလည်းကောင်း, ထိုဩဃကို စွန့်ပယ်နိုင်ကြောင်း အကျင့်လမ်းကိုလည်းကောင်း မေးလျှောက်သောကြောင့် ဩဃလေးပါးကို လည်းကောင်း၊ ထိုဩဃကို စွန့်ပယ်ကြောင်း ဖြစ်သော မဂ္ဂရှစ်ပါးတရားကိုလည်းကောင်း ဟောကြားသောသုတ်ဖြစ်သည်။ အကျယ်ကိုသံ၊ ၂။ ၄၅၂-ကြည့်။"
"Oghapatha (pu)","ဩဃပထ (ပု)","[ဩဃ + ပထ]","[ogha + patha]","ရေအလျဉ််ဖုံးလွှမ်းသောလမ်း။"
"Oghapāsa (pu)","ဩဃပါသ (ပု)","[ဩဃ + ပါသ]","[ogha + pāsa]","(၁)ကိလေသာ ရေအလျဉ်, ကိလေသာ ကျော့ကွင်း။ (၂) ဩဃလေးပါး, ရာဂကျော့ကွင်း။"
"Oghapuṇṇa (ti)","ဩဃပုဏ္ဏ (တိ)","[ဩဃ + ပုဏ္ဏ]","[ogha + puṇṇa]","ရေအလျဉ်ဖြင့် ပြည့်သော။"
"Oghavana (na)","ဩဃဝန (န)","[ဩဃ + ဝန]","[ogha + vana]","(သစ်ပင်) အပေါင်းဖြင့် ပြည့်စုံသော တော။"
"Oghavippayutta (ti)","ဩဃဝိပ္ပယုတ္တ (တိ)","[ဩဃ + ဝိပ္ပယုတ္တ]","[ogha + vippayutta]","ဩဃလေးပါးနှင့် မယှဉ်သော။"
"Oghavepulla (na)","ဩဃဝေပုလ္လ (န)","[ဩဃ + ဝေပုလ္လ]","[ogha + vepulla]","ဩဃလေးပါး၏ ပြန့်ပြော တိုးပွားခြင်း။"
"Oghasaṃsīdana (ti)","ဩဃသံသီဒန (တိ)","[ဩဃ+သံသီဒန]","[ogha+saṃsīdana]","ဩဃလေးပါး၌ နစ်မြုပ်တတ်သော။"
"Oghasadda (pu)","ဩဃသဒ္ဒ (ပု)","[ဩဃ + သဒ္ဒ]","[ogha + sadda]","ဩဃ - သဒ္ဒါ။ "
"Oghasampayutta (ti)","ဩဃသမ္ပယုတ္တ (တိ)","[ဩဃ + သမ္ပယုတ္တ]","[ogha + sampayutta]","ဩဃလေးပါးနှင့် ယှဉ်သော။"
