undefined"E 1 ","ဧ ၁ ","undefined","",""ဧ" အက္ခရာ ၊ "ဧ" သရ ။ လေးဆယ့် တစ်လုံး ( လေးဆယ်သုံးလုံး ) သော အက္ခရာ , ရှစ်လုံး ( ဆယ်လုံး ) သော သရတို့တွင် ခုနစ်လုံးမြောက် ၊ လည်ချောင်း , အာစောက် အရပ်၌ ဖြစ်သော ( ကဏ္ဌတာလုဇ ) ၊ ရှည်သော အသံဖြင့် ရွတ်ဆိုအပ်သော ( ဒီဃ ) ၊ နိဂ္ဂဟိတ် မှ တစ်ပါးသောဗျည်းတို့၏ မှီရာဖြစ်သော ( နိဿယ ) - အက္ခရာ - သရ ။ ကစ္စည်း။"
"Ekanindādasadda (pu)","ဧကနိန္ဒာဒသဒ္ဒ (ပု)","[ ဧကနိန္ဒာဒ + သဒ္ဒ  ]","[ ekanindāda + sadda ]","တစ်ပြိုင်နက်ဖြစ်သော ပဲ့တင် ထပ်သော အသံ။"
"Ekanipāta (pu)","ဧကနိပါတ (ပု)","[ ဧက + နိပါတ ]","[ eka + nipāta ]","(၁) တစ်ပေါင်းတည်း - တစ်စုတစ်ဝေးတည်း - ကျရောက်ရာ ( အရပ်ဌာန ၊ ဆိပ် )။ (၂) တစ်ခုတစ်ခုသော ဂါထာ - ကျရောက်ရာ - ပါဝင်ရာ ပါဠိတော် ၊ ဂါထာ တစ်ခုတစ်ခု ပါဝင်သော ပါဠိတော်။"
"Ekanipātatittha (na)","ဧကနိပါတတိတ္ထ (န)","[ ဧကနိပါတ + တိတ္ထ ]","[ ekanipāta + tittha ]","တစ် ပေါင်းတည်း - တစ်စုတစ်ဝေးတည်း - ကျရောက်ရာ ရေသောက် ဆိပ် ။ တစ်ခုတည်းသော ( ငှက်တို့ ) ကျရောက်ရာ ရေဆိပ် ၊ ငှက်အပေါင်းတို့ သက်ဆင်းကျရောက်ရာတစ်ခုတည်းသော ရေဆိပ်။"
"Ekanipātana (na)","ဧကနိပါတန (န)","[ ဧက + နိ + ပတ + ယု  ]","[ eka + ni + pata + yu ]","တစ်ပေါင်းတည်း - တစ်စုတစ်ဝေးတည်း - ကျရောက်ရာ ။ အထက်ပုဒ်ကြည့်။"
"Ekanibbānagamanamagga (pu)","ဧကနိဗ္ဗာနဂမနမဂ္ဂ (ပု)","[ ဧကနိဗ္ဗာန +ဂမနမဂ္ဂ ]","[ ekanibbāna +gamanamagga ]","တစ်ခုသော နိဗ္ဗာန် သို့ သာ သွားရာလမ်း။"
"Ekanibbāna pavesanahetu (pu)","ဧကနိဗ္ဗာန ပဝေသနဟေတု (ပု)","[ ဧကနိဗ္ဗာနပဝေသန + ဟေတု ]","[ ekanibbānapavesana + hetu ]","တစ်ခုသော နိဗ္ဗာန်သို့ - ဝင်ခြင်း၏ အကြောင်း - ဝင်ကြောင်း (တရား)။"
"Ekanimanthana (na) ","ဧကနိမန္ထန (န) ","[ ဧက + နိမန္တန ]","[ eka + nimantana ]","အတူပင့် ဖိတ်ရာ။"
"Ekanimujjana (na)","ဧကနိမုဇ္ဇန (န)","[ ဧက + နိမုဇ္ဇန ]","[ eka + nimujjana ]","တစ်ခုသော - တစ်ကြိမ် - (ရေ၌) ငုပ်ခြင်း၊"
"Ekanirodha (ti)","ဧကနိရောဓ (တိ)","[ ဧက + နိရောဓ ]","[ eka + nirodha ]","အတူတကွ ချုပ်ခြင်း ရှိသော။"
"Ekanisajjā (thī)","ဧကနိသဇ္ဇာ (ထီ)","[ ဧကာ + နိသဇ္ဇာ  ]","[ ekā + nisajjā ]","တစ်ခုသော ထိုင်ခြင်း ၊ တစ်ထိုင်တည်း။"
"Ekanīla (ti)","ဧကနီလ (တိ)","[ ဧက + နီလ ]","[ eka + nīla ]","တစ်ခဲနက် ညိုသော ။"
"Ekanīvara (pu)","ဧကနီဝရ (ပု)","[ ဧက + နီဝရ  ]","[ eka + nīvara ]","လက်ကောက်တစ်ကွင်း။"
"Ekanīvaraṇa (pu)","ဧကနီဝရဏ (ပု)","[ ဧက + နီဝရဏ  ]","[ eka + nīvaraṇa ]","တစ်ခုသေော နီဝရဏ တရား။ "
"Ekanīvaraṇadhamma (pu)","ဧကနီဝရဏဓမ္မ (ပု)","[ ဧက + နီဝရဏဓမ္မ ]","[ eka + nīvaraṇadhamma ]","တစ်ခုသော နီဝရဏတရား ။ အထက်ပုဒ်ကြည့်။"
"Ekanīhāra (pu)","ဧကနီဟာရ (ပု)","[ ဧက + နီဟာရ  ]","[ eka + nīhāra ]","တစ်ခု သော - နည်း - အခြင်းအရာ။"
"Ekanetta (ti)","ဧကနေတ္တ (တိ)","[ ဧက + နေတ္တ ]","[ eka + netta ]","တစ်ခု တစ်ခုသော မျက်စိရှိသော ၊ မျက်စိတစ်လုံးစီ ရှိသော ၊ သူ။"
"Ekanta (ti)","ဧကန္တ (တိ)","[ ဧက+အန္တ။ ","[ eka+anta. ","သာရတ္ထ ၊ ၂။ ၄၂၃။ဧက+တရ + ကွိ။ ဧတိ ဂစ္ဆတီတိ ဧကော၊ သော ဧဝ ဧကန္တံ ။ ဓာန် ၊ ဋီ ။ ၄၁ ။ ဧကော အန္တော ယဿ ။ ဝိ၊ပိ၊ဓာန် ။ ဧကာန္တ (သံ) ] (၁) အလွန်အကဲ ၊ အပြင်းအထန် ။ (၂) စင်စစ် ၊  ဧကန် ၊ အမှန် ၊ ဧကန်မှန်သော ၊ မုချ၊ အမြဲ ၊ မြဲသော ၊ သံသယမရှိ စင်စစ်ဧကန် မချွတ်ဖြစ်လတ္တံ့သော ၊ အရာခပ်သိမ်း တူသော အဖို့ဖြစ်သော ။ (၃) တစ်ခုသော - အဖို့ - အစွန်း ၊ တစ်ဘက်။ (၄) အများ ၊ များသော ။ (၅) တူသော ။ (၆) တစ်ခုသော - အဖို့ - အစွန်း - ရှိသော ။ (၇) တစ်ယောက်ထီးတည်း။"
"Ekanthaakappiya (ti)","ဧကန္ထအကပ္ပိယ (တိ)","[ ဧကန္တ + အကပ္ပိယ   ]","[ ekanta + akappiya  ]","စင်စစ် မအပ်စပ်သော ။"
"Ekantha akusala (ti)","ဧကန္ထ အကုသလ (တိ)","[ ဧကန္တ + အကုသလ ]","[ ekanta + akusala ]","စင်စစ် အကု သိုလ် ။"
"Ekanthaakusalacitta (na)","ဧကန္ထအကုသလစိတ္တ (န)","[ ဧကန္တ + အကုသလစိတ္တ ]","[ ekanta + akusalacitta ]","စင်စစ် အကုသိုလ် စိတ်။"
"Ekanta ajjhosāna (ti)","ဧကန္တ‌ အဇ္ဈောသာန (တိ)","[ ဧကန္တ + အဇ္ဈောသာန ]","[ ekanta + ajjhosāna ]","တူသော - အဆုံး - ပြီးဆုံးခြင်း - ရှိသော ။"
"Ekanthaanavajjasabhāva (ti)","ဧကန္ထအနဝဇ္ဇသဘာဝ (တိ)","[ ဧကန္တ+ အနဝဇ္ဇသဘာဝ ]","[ ekanta+ anavajjasabhāva ]","စင်စစ် အပြစ်ကင်းသော သဘောရှိသော။"
"Ekanthaamanāpa (ti)","ဧကန္ထအမနာပ (တိ)","[ ဧကန္တ + အမနာပ ]","[ ekanta + amanāpa ]","စင်စစ် - စိတ်နှလုံးကို မပွားစေတတ် - မြတ်နိုးဖွယ်မရှိ - မမြတ်နိုးအပ် - သော ၊ သူ။"
"Ekanthaalābhī (ti)","ဧကန္ထအလာဘီ (တိ)","[ ဧကန္တ + အလာဘီ  ]","[ ekanta + alābhī ]","စင်စစ် စျာန် မရသော ၊သူ။"
"Ekanthaasapvāya (ti)","ဧကန္ထအသပွါယ (တိ)","[ ဧကန္တ+ အသပွါယ   ]","[ ekanta+ asapvāya  ]","စင်စစ် မလျောက်ပတ်သော။"
"Ekanthaabhubha (ti)","ဧကန္ထအဘုဘ (တိ)","[ ဧကန္တ+ အသုဘ  ]","[ ekanta+ asubha ]","စင်စစ် မတင့်တယ်သော။"
"Ekanthaiṭṭha (ti)","ဧကန္ထဣဋ္ဌ (တိ)","[ ဧကန္တ + ဣဋ္ဌ  ]","[ ekanta + iṭṭha ]","စင်စစ် အလိုရှိအပ်သော။"
"Ekanthaupādinna (ti)","ဧကန္ထဥပါဒိန္န (တိ)","[ ဧကန္တ + ဥပါဒိန္န ]","[ ekanta + upādinna ]","စင်စစ် - ဧကန် - ကမ္မဇရုပ်ဖြစ်သော။"
"Ekanthaupāya (pu)","ဧကန္ထဥပါယ (ပု)","[ ဧကန္တ + ဥပါယ ]","[ ekanta + upāya ]","စင်စစ် - မုချ - ဖြစ်သော အကြောင်း။"
"Ekanthaekatāpaṭisedha (pu)","ဧကန္ထဧကတာပဋိသေဓ (ပု)","[ ဧကန္တဧကတာ + ပဋိသေဓ ]","[ ekantaekatā + paṭisedha ]","စင်စစ် - တစ်ခုတည်း - တူသည် - ၏ အဖြစ်ကို တားမြစ်ခြင်း။"
"Ekanthaekattha (ti)","ဧကန္ထဧကတ္ထ (တိ)","[ ဧကန္တ + ဧကတ္ထ  ]","[ ekanta + ekattha ]","စင်စစ် တူသော အနက်ရှိသော။"
"Ekanta oḷarika (ti)","ဧကန္တ ဩဠရိက (တိ)","[ ဧကန္တ +  ဩဠာရိက  ]","[ ekanta + oḷārika ]","စင်စစ်ရုန့်ရင်းသော။"
"Ekanthakaṭuka (ti)","ဧကန္ထကဋုက (တိ)","[ ဧကန္တ + ကဋုက ]","[ ekanta + kaṭuka ]","စင်စစ် - ခါးစပ် - ကြမ်းတမ်း - ဆင်းရဲ - သော။"
"Ekanthakappiya (ti)","ဧကန္ထကပ္ပိယ (တိ)","[ ဧကန္တ+ ကပ္ပိယ ]","[ ekanta+ kappiya ]","စင်စစ် အပ်စပ်သော။"
"Ekanthakammaja (ti)","ဧကန္ထကမ္မဇ (တိ)","[ ဧကန္တ+ ကမ္မဇ ]","[ ekanta+ kammaja ]","စင်စစ် ကံကြောင့်ဖြစ်သော။"
"Ekanthakammasamuṭṭhāna (ti)","ဧကန္ထကမ္မသမုဋ္ဌာန (တိ)","[ ဧကန္တ + ကမ္မသမုဋ္ဌာန ]","[ ekanta + kammasamuṭṭhāna ]","စင်စစ် - ကံကြောင့်ဖြစ်- ကမ္မဇရုပ်ဖြစ်-သော။"
"Ekanthakaraṇīya (ti)","ဧကန္ထကရဏီယ (တိ)","[ ဧကန္တ + ကရဏီယ ]","[ ekanta + karaṇīya ]","စင်စစ် ပြု - သင့် ထိုက် - အပ် - သော။"
"Ekanthakalyāṇa (ti)","ဧကန္ထကလျာဏ (တိ)","[ ဧကန္တ + ကလျာဏ ]","[ ekanta + kalyāṇa ]","စင်စစ်  ကောင်းမြတ်သော။"
"Ekanthakāraṇa (ti)","ဧကန္ထကာရဏ (တိ)","[ ဧကန္တ + ကာရဏ ]","[ ekanta + kāraṇa ]","စင်စစ် - မုချ - ဖြစ်သော အကြောင်း။"
"Ekanthakāḷaka (ti)","ဧကန္ထကာဠက (တိ)","[ ဧကန္ထ + ကာဠက ]","[ ekantha + kāḷaka ]","စင် စစ် မည်းညစ်သော။"
"Ekanthakusala (ti)","ဧကန္ထကုသလ (တိ)","[ ဧကန္တ + ကုသလ  ]","[ ekanta + kusala ]","စင်စစ် ကုသိုလ်ဖြစ်သော။"
"Ekanthagata (ti)","ဧကန္ထဂတ (တိ)","[ ဧကန္တ + ဂတ ]","[ ekanta + gata ]","(၁) တစ်ခုသော အဖို့ရှိသည်၏ အဖြစ်သို့ ရောက်သော၊ စင်စစ် ကြည်ညိုခြင်းသို့ရောက်သော ၊ မတုန်လှုပ်ခြင်းသို့ ရောက်သော ။ (၂) တစ်ခုသော - အစွန်းသို့ ရောက် - အစွန်း၌ ဖြစ် - သော။"
"Ekanthagambhira (ti)","ဧကန္ထဂမ္ဘိရ (တိ)","[ ဧကန္တ + ဂမ္ဘိရ  ]","[ ekanta + gambhira ]","စင်စစ် နက်နဲ သော။"
"Ekanthagaruka (ti)","ဧကန္ထဂရုက (တိ)","[ ဧကန္တ + ဂရုက]","[ ekanta + garuka]","စင်စစ်လေးသော။"
"Ekanthagarutarasāvajja (ti)","ဧကန္ထဂရုတရသာဝဇ္ဇ (တိ)","[ ဧကန္တ + ဂရုတရသာဝဇ္ဇ]","[ ekanta + garutarasāvajja]","စင်စစ် အလွန်ကြီးလေးသော အပြစ်ရှိသော။"
"Ekanthacittasamuṭṭhāna (ti)","ဧကန္ထစိတ္တသမုဋ္ဌာန (တိ)","[ ဧကန္တ + စိတ္တသမုဋ္ဌာန ]","[ ekanta + cittasamuṭṭhāna ]","စင်စစ် - စိတ်လျှင်ဖြစ်ကြောင်းရှိ - စိတ်ကြောင့် ဖြစ် - သော။"
"Ekanthachanda (ti)","ဧကန္ထဆန္ဒ (တိ)","[ ဧကန္တ + ဆန္ဒ ]","[ ekanta + chanda ]","တူသော - အလို - အယူရှိသော ၊ သူ။"
"Ekanthatikhiṇa (ti)","ဧကန္ထတိခိဏ (တိ)","[ ဧကန္တ + တိခိဏ  ]","[ ekanta + tikhiṇa ]","စင်စစ် - ထူကဲ - ကြမ်းတမ်း- ခြင်း။"
"Ekanthatibba (ti)","ဧကန္ထတိဗ္ဗ (တိ)","[ ဧကန္တ + တိဗ္ဗ ]","[ ekanta + tibba ]","စင်စစ် - ထူထဲ - ကြမ်းတမ်း - သော ဆင်းရဲရှိသော ။"
"Ekanthatirokkha (ka)","ဧကန္ထတိရောက္ခ (က)","[ ဧကန္တ + တိရောက္ခ(က) ]","[ ekanta + tirokkha(ka) ]","စင်စစ်မျက်ကွယ်ဖြစ်သော။"
"Ekanthatihetuka (ti)","ဧကန္ထတိဟေတုက (တိ)","[ ဧကန္တ + တိဟေတုက ]","[ ekanta + tihetuka ]","စင် စစ် တိဟိတ်ဖြစ်သော။"
"Ekanthadantha (ti) ","ဧကန္ထဒန္ထ (တိ) ","[ ဧကန္တ + ဒန္တ  ]","[ ekanta + danta ]","စင်စစ် - ဆုံးမအပ်ပြီး - ယဥ်ကျေး - သော ၊ သူ။"
"Ekanthadīgha (ti)","ဧကန္ထဒီဃ (တိ)","[ ဧကန္တ + ဒီယ  ]","[ ekanta + dīya ]","စင်စစ် ရှည်လျားစွာသော။"
"Ekanthadukkha (ti)","ဧကန္ထဒုက္ခ (တိ)","[ ဧကန္တ + ဒုက္ခ ]","[ ekanta + dukkha ]","စင်စစ် ဆင်းရဲသော ၊ အမြဲမပြတ် - ဆင်းရဲခြင်းရှိ - ဆင်းရဲ - သော။"
"Ekanthadukkha vedanīya (ti)","ဧကန္ထဒုက္ခ ဝေဒနီယ (တိ)","[ ဧကန္တဒုက္ခ + ဝေဒနီယ ]","[ ekantadukkha + vedanīya ]","စင်စစ် - အမြဲမပြတ် - ဆင်းရဲကို ခံစားရသော။"
"Ekanthadukkhasamaṅgī (ti)","ဧကန္ထဒုက္ခသမင်္ဂီ (တိ)","[ ဧကန္တဒုက္ခ + သမင်္ဂီ  ]","[ ekantadukkha + samaṅgī ]","စင်စစ်ဧကန် - အမြဲမပြတ်- ဆင်းရဲ နှင့်ပြည်စုံသော ၊ သူ။ ဧကန္တသုခသမင်္ဂီ - ကြည့်။"
"Ekanthadukkhitā (thī)","ဧကန္ထဒုက္ခိတာ (ထီ)","[ ဧကန္တဒုက္ခိ +တာ ]","[ ekantadukkhi +tā ]","စင်စစ် အမြဲမပြတ် - ဆင်းရဲခြင်း ရှိသည်၏ အဖြစ်။"
"Ekanthadukkhī (ti)","ဧကန္ထဒုက္ခီ (တိ)","[ ဧကန္တဒုက္ခ + ဤ ]","[ ekantadukkha + ī ]","စင်စစ် အမြဲမပြတ်- ဆင်းရဲရှိသော။"
"Ekanthadukkhuppādana (ti)","ဧကန္ထဒုက္ခုပ္ပါဒန (တိ)","[ ဧကန္တဒုက္ခ+ ဥပ္ပါဒန ]","[ ekantadukkha+ uppādana ]","စင်စစ် - အမြဲမပြတ် - ဆင်းရဲကို ဖြစ်စေတတ်သော ။"
"Ekanthadussīla (ti)","ဧကန္ထဒုဿီလ (တိ)","[ ဧကန္တ + ဒုဿီလ ]","[ ekanta + dussīla ]","စင်စစ် - သီလမရှိ - ဒုဿီလဖြစ် - သော၊ သူ။"
"Ekanthadhammakathika (ti)","ဧကန္ထဓမ္မကထိက (တိ)","[ ဧကန္တ + ဓမ္မကထိက ]","[ ekanta + dhammakathika ]","စင် စစ် - တရားဟောတတ်သော - ဓမ္မကထိက ဖြစ်သော ၊ သူ။"
"Ekanthadhammakathikabhāva (pu)","ဧကန္ထဓမ္မကထိကဘာဝ (ပု)","[ ဧကန္တဓမ္မကထိက + ဘာဝ ]","[ ekantadhammakathika + bhāva ]","စင်စစ် - တရားဟောတတ်သော - သူ - ဓမ္မကထိက - ၏ အဖြစ်။"
"Ekanthadhammavisaya (ti)","ဧကန္ထဓမ္မဝိသယ (တိ)","[ ဧကန္တ + ဓမ္မဝိသယ ]","[ ekanta + dhammavisaya ]","စင်စစ် ဓမ္မလျှင် အရာရှိသော။"
"Ekanthanavattabbārammaṇa (ti)","ဧကန္ထနဝတ္တဗ္ဗာရမ္မဏ (တိ)","[ ဧကန္တ + နဝတ္တဗ္ဗာရမ္မဏ  ]","[ ekanta + navattabbārammaṇa ]","စင်စစ် အတိတ် အနာဂတ် ပစ္စု ပ္ပန် ဟု မဆိုအပ်သော ပညတ်တရားလျှင် အာရုံရှိသော။"
"Ekantanānatā (thī)","ဧကန္တနာနတာ (ထီ)","[ ဧကန္တ + နာနတာ  ]","[ ekanta + nānatā ]","စင်စစ် ထူး သည်၏ အဖြစ် ။"
"Ekantanānatāpaṭisedha (pu)","ဧကန္တနာနတာပဋိသေဓ (ပု)","[ ဧကန္တနာနတာ + ပဋိသေဓ   ]","[ ekantanānatā + paṭisedha  ]","စင်စစ်ထူး သည်၏ အဖြစ်ကို တားမြစ်ခြင်း။ ဧကန္တဧကတာပဋိသေဓ - ကြည့်။"
"Ekanthanānatta (na)","ဧကန္ထနာနတ္တ (န)","[ ဧကန္တ + နာနတ္တ ]","[ ekanta + nānatta ]","စင်စစ် ထူးသည်၏ အဖြစ်။"
